Year,App.,Family,Taxon,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2011,II,Elephantidae,Loxodonta africana,ZA,BW,,68,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ZA,CM,,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ZA,MZ,,6,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ZA,NA,ZW,,1,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,ZA,NA,,1,,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,ZA,ZW,,,225,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,ZA,ZW,,,98,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,ZA,ZW,,39,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ZM,ZW,,,5,ivory carvings,g,P,W
2012,I,Elephantidae,Loxodonta spp.,CH,AU,XX,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,AE,GB,,1,,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,AL,US,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,AR,MZ,,2,4,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,AT,BW,,12,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,AT,CN,NG,,6,ivory carvings,,E,O
2012,I,Elephantidae,Loxodonta africana,AT,LI,XX,1,,ivory carvings,,E,O
2012,I,Elephantidae,Loxodonta africana,AT,MX,XX,,1,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,AU,GB,XX,,1,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,AU,NZ,GB,,23,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,AU,NZ,GB,,1,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,51,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,BE,US,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,BG,AU,ZA,,4,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CA,AT,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CA,NZ,XX,,2,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,CA,US,XX,,208,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CA,US,XX,,3,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CA,US,ZA,,2,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CH,AT,XX,,104,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CH,AU,XX,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CH,DE,XX,,200,ivory pieces,kg,T,O
2012,I,Elephantidae,Loxodonta africana,CH,DE,XX,,4,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,CH,FR,CF,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CH,FR,TZ,,2,tusks,,P,W
2012,I,Elephantidae,Loxodonta africana,CH,HK,XX,,535,ivory carvings,g,,
2012,I,Elephantidae,Loxodonta africana,CH,HK,,,27,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,CH,IT,XX,,88,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,CH,US,XX,,2,ivory carvings,,E,O
2012,I,Elephantidae,Loxodonta africana,CH,US,XX,,3,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CH,US,XX,,6,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CH,US,XX,,6,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,AT,CF,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,AT,NG,6,,ivory carvings,,E,O
2012,I,Elephantidae,Loxodonta africana,CN,AT,XX,,1,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,AU,ZA,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CN,DE,KE,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,DE,,52,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,DK,ZW,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,CN,FR,BJ,2,,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,CN,FR,BJ,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,CN,FR,GA,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,FR,XX,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,CN,FR,XX,,1,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,GB,,107,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CN,HU,CG,,4,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,HU,KE,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,HU,NA,,1,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,HU,XX,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,HU,ZA,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,HU,ZM,,4,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,SD,,13.7,,ivory carvings,kg,P,O
2012,I,Elephantidae,Loxodonta africana,CN,US,XX,,52,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CN,US,XX,,1,ivory pieces,,T,I
2012,I,Elephantidae,Loxodonta africana,CN,US,,2,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,CO,US,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,CU,ES,XX,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,CU,ES,,52.9,,tusks,kg,P,O
2012,I,Elephantidae,Loxodonta africana,CZ,US,XX,,52,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,DE,CM,,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DE,CN,,10,,ivory pieces,,S,I
2012,I,Elephantidae,Loxodonta africana,DE,ET,,2,,ivory pieces,,S,W
2012,I,Elephantidae,Loxodonta africana,DE,LB,CM,2,,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,DE,MZ,,30,,ivory pieces,,S,W
2012,I,Elephantidae,Loxodonta africana,DE,MZ,,2,4,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DE,TZ,,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DE,US,XX,,184,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,DE,US,XX,,42,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,DE,US,XX,,3,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,DE,ZA,MZ,10,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DE,ZA,TZ,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DK,GL,BW,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DK,ZA,,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,DK,ZM,,,10,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,ES,MX,XX,,2,tusks,,E,O
2012,I,Elephantidae,Loxodonta africana,ES,MZ,,2,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,ES,PH,XX,2,,tusks,,H,O
2012,I,Elephantidae,Loxodonta africana,ES,TZ,,,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,ES,US,XX,,4,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,ES,ZA,MZ,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,ES,ZM,,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,ET,AE,XX,,5,ivory pieces,,E,W
2012,I,Elephantidae,Loxodonta africana,FR,CI,XX,4,,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,FR,CI,,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,FR,FR,XX,,28,tusks,kg,P,O
2012,I,Elephantidae,Loxodonta africana,FR,FR,XX,,5,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,FR,GA,,,4,tusks,,P,W
2012,I,Elephantidae,Loxodonta africana,FR,HK,,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,FR,MC,XX,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,FR,MZ,,,17,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,FR,TZ,,,8,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,FR,US,CG,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,FR,US,XX,,104,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,FR,US,XX,,5,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,FR,US,XX,,3,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,FR,US,XX,,43,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,FR,ZM,,,4,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,GB,AE,ZW,,48,tusks,kg,P,W
2012,I,Elephantidae,Loxodonta africana,GB,AE,,,1,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,GB,AU,XX,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,GB,AU,XX,,1,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,GB,AU,XX,,1,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,GB,AU,ZA,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,GB,AU,ZA,,1,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,GB,AU,ZA,,1,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,GB,BY,,1,,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,GB,HK,,,5,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,GB,HK,,,2,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,GB,MZ,,2,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,GB,US,NA,,63,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,GB,US,XX,,52,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,GB,US,XX,,16,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,GB,US,XX,,14,ivory carvings,,T,I
2012,I,Elephantidae,Loxodonta africana,GB,US,XX,,177,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,GB,US,XX,,1,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,GB,US,,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,GB,ZA,MZ,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,GB,ZA,TZ,4,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,GB,ZA,ZM,1,,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,GB,ZA,ZW,1,,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,GB,ZA,,,2,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,GB,ZA,,1,,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,GR,US,XX,,7,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,CD,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,CF,,3,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,CG,1,1,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,GA,4,4,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,KE,2,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,LR,,3,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,TZ,4,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,XX,,6,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,ZA,1,,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,ZA,5,5,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,,2,,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AT,,9,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AU,KE,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,AU,XX,,5,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,HK,AU,,6,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,HK,AU,,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,BE,CF,,4,tusks,kg,T,O
2012,I,Elephantidae,Loxodonta africana,HK,BE,TZ,,2,tusks,kg,T,O
2012,I,Elephantidae,Loxodonta africana,HK,BE,TZ,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,BE,,1,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,CH,KE,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,CH,,2,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,DE,KE,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,DE,,4,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,DE,,1,,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,ES,SD,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,ES,TD,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,ES,TZ,4,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,FR,CO,1,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,FR,GA,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,FR,,22,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,GB,,302,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,GB,,38,,ivory carvings,,T,U
2012,I,Elephantidae,Loxodonta africana,HK,GB,,4,,ivory carvings,,,
2012,I,Elephantidae,Loxodonta africana,HK,GB,,20,,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,GB,,8,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,HU,CG,1,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,HU,NA,1,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,HU,ZA,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,HU,ZM,4,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,HU,,4,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,KR,,5,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,BW,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,CD,,6,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,CG,7,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,CM,,8,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,GA,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,SN,,3,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,NL,,19,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,US,XX,,2,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,HK,US,XX,,52,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,US,XX,,1,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,US,,45,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HK,US,,1,,ivory carvings,,T,U
2012,I,Elephantidae,Loxodonta africana,HK,UY,,1,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,HU,MZ,,,1,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,HU,US,XX,,1,ivory carvings,kg,T,O
2012,I,Elephantidae,Loxodonta africana,HU,US,XX,7,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,HU,US,XX,11,12,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,IL,US,XX,,3,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,IT,CH,TZ,2,,tusks,,T,U
2012,I,Elephantidae,Loxodonta africana,IT,CH,TZ,2,,tusks,,T,W
2012,I,Elephantidae,Loxodonta africana,IT,JP,XX,1,,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,IT,TZ,,,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,IT,US,XX,,10,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,IT,US,XX,10,,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,IT,US,XX,,11,ivory pieces,,T,I
2012,I,Elephantidae,Loxodonta africana,IT,US,XX,9,10,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,JO,US,XX,,5,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,JP,AT,XX,,3,ivory carvings,,E,O
2012,I,Elephantidae,Loxodonta africana,JP,AT,XX,,52,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,JP,BE,XX,,1.26,ivory pieces,kg,T,O
2012,I,Elephantidae,Loxodonta africana,JP,US,XX,,53,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,JP,US,XX,,1,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,JP,US,XX,,475,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,KZ,AE,XX,,4,ivory pieces,,E,W
2012,I,Elephantidae,Loxodonta africana,LA,US,XX,,8,ivory carvings,,T,I
2012,I,Elephantidae,Loxodonta africana,LB,US,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,LI,AT,XX,,3,ivory carvings,,E,O
2012,I,Elephantidae,Loxodonta africana,LK,FR,CD,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,MC,US,XX,,52,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,MC,US,XX,,2,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,MO,AT,CF,2,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,MO,AT,LR,3,,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,MO,CA,XX,12,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,MO,US,XX,,7,ivory carvings,,T,I
2012,I,Elephantidae,Loxodonta africana,MO,US,XX,52,52,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,MX,TZ,,,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,MX,US,XX,,2,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,MX,US,XX,2,,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,NA,CM,,2,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,NA,ZA,,,2,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,NG,FR,CF,,2,tusks,,P,O
2012,I,Elephantidae,Loxodonta africana,NG,US,XX,,1,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,NL,US,XX,,512,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,NO,DE,XX,52,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,NO,US,XX,,52,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,NZ,AU,XX,,3,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,NZ,AU,XX,,1,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,NZ,BW,,4,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,NZ,US,XX,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,NZ,US,XX,,1,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,PT,MZ,,,18,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,QA,US,XX,,1,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,QA,US,XX,,2,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,QA,US,XX,,1,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,RU,MZ,,,2,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,RU,US,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,RU,US,XX,,3,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,SA,US,XX,,2,ivory carvings,,P,I
2012,I,Elephantidae,Loxodonta africana,SG,DE,XX,1,,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,SG,GB,XX,25,,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,SG,GB,XX,1,,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,SG,GB,XX,1,,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,SG,US,XX,1,,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,SG,US,XX,,1,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,TR,ES,XX,2,,tusks,,E,I
2012,I,Elephantidae,Loxodonta africana,TR,US,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,TZ,AE,XX,,6,ivory pieces,,E,W
2012,I,Elephantidae,Loxodonta africana,UA,HU,KE,,2,tusks,,T,O
2012,I,Elephantidae,Loxodonta africana,UA,US,XX,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,AR,XX,,11,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,AR,XX,65,,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,US,AT,XX,5,4,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,AU,XX,,2,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,AU,XX,,1,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,AU,XX,8,,ivory carvings,,Q,I
2012,I,Elephantidae,Loxodonta africana,US,AU,XX,,3,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,AU,XX,23,,ivory carvings,,T,I
2012,I,Elephantidae,Loxodonta africana,US,AU,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,AU,ZA,,1,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,AU,ZA,1,3,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,BE,CD,9,,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,BE,CD,2,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,BE,CD,,10,tusks,kg,P,O
2012,I,Elephantidae,Loxodonta africana,US,BE,CD,3,,tusks,,P,W
2012,I,Elephantidae,Loxodonta africana,US,BE,CG,1,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,BE,CG,1,,ivory pieces,,P,W
2012,I,Elephantidae,Loxodonta africana,US,BW,,18,,tusks,,H,W
2012,I,Elephantidae,Loxodonta africana,US,CA,TZ,2,,tusks,,P,W
2012,I,Elephantidae,Loxodonta africana,US,CA,XX,104,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,CA,XX,28,,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,CA,XX,2,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,CA,ZA,104,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,CH,XX,53,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,CH,XX,1,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,CL,XX,8,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,CL,,,8,ivory pieces,,T,O
2012,I,Elephantidae,Loxodonta africana,US,DE,XX,1,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,DE,XX,7,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,DE,XX,15,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,DK,LS,1,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,ES,NA,1,,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,US,ES,XX,1,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,ES,XX,11,,ivory carvings,,T,W
2012,I,Elephantidae,Loxodonta africana,US,ES,XX,1,,ivory pieces,,E,W
2012,I,Elephantidae,Loxodonta africana,US,FR,TD,1,,ivory carvings,,T,W
2012,I,Elephantidae,Loxodonta africana,US,FR,XX,53,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,FR,XX,54,,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,FR,XX,2,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,FR,XX,2,,ivory carvings,,T,I
2012,I,Elephantidae,Loxodonta africana,US,FR,XX,68,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,FR,XX,5,,ivory pieces,,P,W
2012,I,Elephantidae,Loxodonta africana,US,GB,AO,2,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,GB,NA,2,,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,72,,ivory carvings,,P,I
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,455,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,141,,ivory carvings,,P,U
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,10,,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,20,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,270,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,2,,ivory carvings,,T,U
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,10,,ivory carvings,,T,W
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,1,,ivory pieces,,P,I
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,2,,ivory pieces,,P,O
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,101,,ivory pieces,,P,U
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,1,,ivory pieces,,P,W
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,1,,ivory pieces,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,GB,XX,2,,tusks,,P,U
2012,I,Elephantidae,Loxodonta africana,US,GE,XX,1,,ivory carvings,,T,W
2012,I,Elephantidae,Loxodonta africana,US,GH,,6,,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,GR,XX,11,,ivory carvings,,P,W
2012,I,Elephantidae,Loxodonta africana,US,GR,XX,2,,ivory carvings,,Q,O
2012,I,Elephantidae,Loxodonta africana,US,GR,XX,7,,ivory carvings,,T,I
2012,I,Elephantidae,Loxodonta africana,US,HK,XX,1,,ivory carvings,,P,O
2012,I,Elephantidae,Loxodonta africana,US,HK,XX,1,,ivory carvings,,T,O
2012,I,Elephantidae,Loxodonta africana,US,HK,XX,,1,ivory carvings,,,
